time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
3224.0,0.9999999438809771,0.0003350194663128531,-6.576295546757261e-09,-1.8862657487621024e-10,2.1578514868463125e-09,-7.484619036360068e-13,1.455702036001895e-11,-0.00010022444523302399,-7.860606296275828e-11,-7.860606296275828e-11
3225.0,0.9999999438806314,0.00033502049812576926,-6.576682869664857e-09,-1.813591169161682e-10,1.9694004095801643e-09,-7.910899105531945e-13,1.4513301749381639e-11,-0.0001001927665400132,-7.86027937286073e-11,-7.86027937286073e-11
3226.0,0.9999999438803151,0.0003350214423627514,-6.57709149879265e-09,-1.741135255220957e-10,1.8075477311475858e-09,-8.337161454320738e-13,1.4469584956986116e-11,-0.00010016934783383992,-7.860292053008789e-11,-7.860292053008789e-11
3227.0,0.9999999438800242,0.00033502231058916396,-6.577521433717785e-09,-1.6688980018091468e-10,1.6653581141535342e-09,-8.763424498255015e-13,1.4425868094049022e-11,-0.00010020542511036277,-7.860347493842864e-11,-7.860347493842864e-11
3228.0,0.9999999438797597,0.0003350231001478764,-6.577972674533073e-09,-1.596879410049142e-10,1.4928769131772392e-09,-9.189690556451619e-13,1.4382150922740234e-11,-0.00010020810795086457,-7.860249661004098e-11,-7.860249661004098e-11
3229.0,0.9999999438795242,0.00033502380290284457,-6.578445221180703e-09,-1.52507947988717e-10,1.318143117321181e-09,-9.615951317613488e-13,1.4338434295516954e-11,-0.00010021346632291322,-7.860053445082002e-11,-7.860053445082002e-11
3230.0,0.9999999438793185,0.00033502441716615655,-6.578939073262932e-09,-1.4534982073451335e-10,1.1389102685275452e-09,-1.0042201446541512e-12,1.429471875955326e-11,-0.00010019035191624667,-7.860398265063657e-11,-7.860398265063657e-11
3231.0,0.999999943879141,0.00033502494666493943,-6.579454230982729e-09,-1.382135594245519e-10,9.79084982006412e-10,-1.0468470283176674e-12,1.4251001305748019e-11,-0.00010015725755472482,-7.860268500525007e-11,-7.860268500525007e-11
3232.0,0.999999943878988,0.0003350254031978425,-6.579990694634153e-09,-1.3109916428039794e-10,8.470467328671897e-10,-1.0894732089677359e-12,1.4207284573618606e-11,-0.00010020161515102617,-7.860048631737443e-11,-7.860048631737443e-11
3233.0,0.9999999438788604,0.00033502578440062683,-6.580548463743934e-09,-1.2400663483137995e-10,6.77764490191986e-10,-1.1320981979874025e-12,1.4163569064294489e-11,-0.0001001880951839387,-7.860221213936687e-11,-7.860221213936687e-11
3234.0,0.9999999438787601,0.0003350260838002388,-6.5811275382480586e-09,-1.169359710543985e-10,5.198340250881242e-10,-1.1747241236918026e-12,1.4119852595057153e-11,-0.0001001902293276593,-7.860388647419831e-11,-7.860388647419831e-11
3235.0,0.9999999438786864,0.00033502630378664963,-6.581727918608581e-09,-1.0988717340673196e-10,3.601116676915749e-10,-1.2173509581325754e-12,1.4076135194539386e-11,-0.00010016179409262726,-7.86062452470984e-11,-7.86062452470984e-11
3236.0,0.9999999438786374,0.00033502644988065897,-6.582349605373612e-09,-1.0286024241308555e-10,2.2426440268128596e-10,-1.259979072424418e-12,1.4032416482074938e-11,-0.0001001908326293586,-7.86012765454261e-11,-7.86012765454261e-11
3237.0,0.9999999438786134,0.00033502652195562926,-6.5829925981902995e-09,-9.585517771136277e-11,6.40354947395632e-11,-1.3026044928794949e-12,1.3988700533006422e-11,-0.00010020641092090976,-7.860424823123728e-11,-7.860424823123728e-11
3238.0,0.9999999438786171,0.0003350265106461478,-6.583656896787969e-09,-8.887197908553798e-11,-1.0927342290087201e-10,-1.3452315256466395e-12,1.394498293108696e-11,-0.00010024962961345395,-7.859807569228309e-11,-7.859807569228309e-11
3239.0,0.999999943878653,0.00033502640361027914,-6.58434250073272e-09,-8.19106461717629e-11,-3.1887007567496747e-10,-1.3878552119270148e-12,1.3901268762074836e-11,-0.0001001732465195992,-7.860289591475675e-11,-7.860289591475675e-11
3240.0,0.9999999438787186,0.00033502620780948407,-6.585049409842898e-09,-7.497117873621602e-11,-4.643331483862988e-10,-1.4304815130189894e-12,1.3857551912088495e-11,-0.00010018401349380961,-7.860517666386397e-11,-7.860517666386397e-11
3241.0,0.9999999438788093,0.0003350259370170867,-6.585777625082938e-09,-6.805357767597117e-11,-6.188365017109086e-10,-1.473109051637154e-12,1.3813833793524725e-11,-0.00010020930632966946,-7.860035400330799e-11,-7.860035400330799e-11
3242.0,0.9999999438789277,0.00033502558366385783,-6.586527146108708e-09,-6.115784268742145e-11,-7.945764930370718e-10,-1.515733975671468e-12,1.3770118357099052e-11,-0.00010016757445392436,-7.860152895827889e-11,-7.860152895827889e-11
3243.0,0.9999999438790725,0.0003350251512004773,-6.587297972426968e-09,-5.4283973240585415e-11,-9.352771260550048e-10,-1.5583595375890114e-12,1.3726402267095311e-11,-0.00010018312363577142,-7.860447847414429e-11,-7.860447847414429e-11
3244.0,0.9999999438792421,0.0003350246451228923,-6.5880901045979105e-09,-4.7431969873030423e-11,-1.0890333273744138e-09,-1.6009866996788038e-12,1.3682684536551058e-11,-0.00010020532079874265,-7.860339311395847e-11,-7.860339311395847e-11
3245.0,0.9999999438794389,0.0003350240575078571,-6.5889035428746655e-09,-4.0601832896339e-11,-1.261426945126428e-09,-1.643613273897203e-12,1.3638967409543631e-11,-0.00010016092728979992,-7.860248072448627e-11,-7.860248072448627e-11
3246.0,0.9999999438796615,0.00033502339301455405,-6.589738286987568e-09,-3.3793562002054873e-11,-1.3965464159911782e-09,-1.6862393539997193e-12,1.3595250789871957e-11,-0.00010023982006387083,-7.859962815685788e-11,-7.859962815685788e-11
3247.0,0.9999999438799123,0.0003350226444013242,-6.590594336427042e-09,-2.7007156714349088e-11,-1.597906671130409e-09,-1.7288638878891642e-12,1.3551535756597887e-11,-0.0001001902809293254,-7.86039269581011e-11,-7.86039269581011e-11
3248.0,0.9999999438801934,0.0003350218055066148,-6.591471691389854e-09,-2.0242617275101842e-11,-1.757672354862903e-09,-1.771490753798393e-12,1.3507818332306474e-11,-0.00010014777379071883,-7.860141065662767e-11,-7.860141065662767e-11
3249.0,0.9999999438804983,0.00033502089565164064,-6.59237035211895e-09,-1.3499943805009417e-11,-1.8817477458946593e-09,-1.8141162557248896e-12,1.346410230739699e-11,-0.00010020434013143915,-7.860262385563011e-11,-7.860262385563011e-11
3250.0,0.9999999438808279,0.00033501991188526796,-6.593290318438522e-09,-6.779136142389561e-12,-2.053317965406953e-09,-1.8567424161962677e-12,1.3420385607611571e-11,-0.00010017684386819417,-7.860571864464723e-11,-7.860571864464723e-11
3251.0,0.9999999438811843,0.00033501884810546576,-6.594231590933202e-09,-8.019492677788003e-14,-2.201801481942773e-09,-1.8993702556472226e-12,1.337666718644685e-11,-0.00010022243388854608,-7.860140317999444e-11,-7.860140317999444e-11
3252.0,0.9999999438815688,0.0003350177005142164,-6.595194169438479e-09,6.596879986434711e-12,-2.388563772913451e-09,-1.9419957555307254e-12,1.3332951165279409e-11,-0.0001001826246622802,-7.860100349739828e-11,-7.860100349739828e-11
3253.0,0.9999999438819815,0.000335016467898087,-6.596178053316239e-09,1.3252089244940187e-11,-2.5419010208397327e-09,-1.9846210393787334e-12,1.3289235366248107e-11,-0.0001002009752487587,-7.859998436309612e-11,-7.859998436309612e-11
3254.0,0.9999999438824215,0.00033501515476141,-6.597183242375091e-09,1.9885433075653343e-11,-2.7106459820141205e-09,-2.027245771218694e-12,1.3245520133876818e-11,-0.00010017773927953374,-7.8603337434983e-11,-7.8603337434983e-11
3255.0,0.999999943882888,0.0003350137621296643,-6.598209736932208e-09,2.6496911160585066e-11,-2.8598813132766995e-09,-2.0698723220816564e-12,1.3201803036456795e-11,-0.0001001812943220982,-7.860304318003455e-11,-7.860304318003455e-11
3256.0,0.9999999438833799,0.0003350122941340266,-6.599257537402916e-09,3.308652310141418e-11,-3.0121015669275747e-09,-2.112498713984202e-12,1.3158086102535987e-11,-0.00010015795753737256,-7.860940341395472e-11,-7.860940341395472e-11
3257.0,0.9999999438838956,0.00033501075492683546,-6.600326644610009e-09,3.965426808170846e-11,-3.144727542891101e-09,-2.1551285556110903e-12,1.311436563106565e-11,-0.00010018924811247603,-7.860003346712831e-11,-7.860003346712831e-11
