time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
569.0,0.17046022917086562,0.8359509672897852,0.4482345893171762,-0.2668614687397767,-0.0012586971323399882,0.008773310629774083,-0.07189334388833106,0.03505182583444225,-0.15308783164440712,0.25
570.0,0.15933267699447695,0.8203706111203982,0.47886735069961306,-0.2688702640413251,-0.001253529599505324,0.008719988636682188,-0.0717503102451598,0.03496405810362957,-0.15244822317651602,0.25
571.0,0.14802680222301215,0.8037460950154542,0.508811007565416,-0.2705395334351412,-0.0012482400546870286,0.0086668310000926,-0.07160731739817168,0.034868980822678204,-0.15180008187606597,0.25
572.0,0.13655903113497686,0.7861055284806827,0.538030667977437,-0.27186895634355907,-0.001242835694291401,0.008613840067967763,-0.07146436544188743,0.034773129621526976,-0.15115692880637047,0.24999999999999983
573.0,0.12494583513206732,0.7674781025005027,0.5664927670634476,-0.2728586544901525,-0.0012373182208098778,0.00856101097696957,-0.07132145445161395,0.034671815254825177,-0.1505215892950015,0.25
574.0,0.11320370761948864,0.7478940334571902,0.5941650946071599,-0.2735091875071137,-0.0012316932556470995,0.008508337433358297,-0.07117858448822463,0.03456626038969591,-0.14987421974708184,0.24999999999999992
575.0,0.10134913968796157,0.7273845076096077,0.6210168210870625,-0.27382154389484775,-0.0012259653884357962,0.008455824039371156,-0.07103575559187318,0.03445997604846739,-0.1492337331714641,0.25
576.0,0.08939859607184751,0.7059816247490592,0.6470185204843655,-0.2737971341838404,-0.0012201362566934136,0.008403465228153958,-0.07089296778832722,0.03435396758268445,-0.14859697667300137,0.24999999999999997
577.0,0.07736849304352447,0.6837183408673502,0.6721421904363584,-0.2734377853940202,-0.001214206638140203,0.008351257184983089,-0.07075022109691187,0.03423727766382435,-0.1479525968677502,0.24999999999999986
578.0,0.06527517639686108,0.6606284114386198,0.696361271231609,-0.27274573007682795,-0.0012081865059618382,0.008299202391050147,-0.07060751551625191,0.034122969216151496,-0.14731539502445992,0.24999999999999997
579.0,0.05313489962369065,0.6367463341330006,0.7196506614736304,-0.27172359825884035,-0.0012020748585952264,0.00824729541828083,-0.07046485102767004,0.034011033183870644,-0.1466724746969457,0.2499999999999999
580.0,0.0409638009971895,0.6121072916501259,0.7419867307665864,-0.27037441055492584,-0.0011958706940702194,0.008195537821656235,-0.07032222761216977,0.033886020168100564,-0.14602434869668346,0.24999999999999994
581.0,0.02877788374904042,0.5867470947259856,0.7633473317993651,-0.2687015654445134,-0.001189585983456387,0.008143931017541541,-0.07017964522966938,0.033765249377241874,-0.1453910330683062,0.25
582.0,0.01659299764721369,0.560702124295446,0.7837118089232373,-0.2667088314884249,-0.0011832181427280952,0.008092465687956005,-0.07003710382405536,0.03363663273953886,-0.14475141647921225,0.24999999999999992
583.0,0.004424818603602955,0.5340092746855298,0.8030610044357082,-0.26440033790612105,-0.0011767747250207086,0.008041144031945542,-0.0698946033299067,0.03351061608501452,-0.14411355474974796,0.2499999999999999
584.0,-0.007711171422092961,0.506705897417907,0.821377263049518,-0.26178056288138685,-0.001170254510410623,0.0079899639636091,-0.06975214366908696,0.03336962463518268,-0.1434679798100886,0.24999999999999997
585.0,-0.019799702322950932,0.47882974499730463,0.8386444343620577,-0.25885432159282745,-0.0011636710340929572,0.00793892868315353,-0.06960972474220462,0.03324611146759436,-0.14282921335006282,0.24999999999999972
586.0,-0.031825734622033815,0.45041891483461644,0.854847871997741,-0.25562675821577874,-0.0011570105782034374,0.00788803352328458,-0.06946734644749145,0.03311504103191606,-0.14219128577442353,0.24999999999999992
587.0,-0.04377447623324278,0.4215117935061326,0.8699744311160342,-0.2521033366897024,-0.0011502804345057086,0.007837276990078837,-0.06932500869083137,0.032979664080037975,-0.14154900547999516,0.25
588.0,-0.05563139794923286,0.392147002436137,0.8840124653860534,-0.2482898247706466,-0.0011434851627397096,0.007786660550100524,-0.0691827113582533,0.0328366482443164,-0.1409050091621322,0.25
589.0,-0.06738224972437781,0.36236334391430397,0.896951820737146,-0.24419228219918065,-0.0011366321202165536,0.007736184384743995,-0.06904045431595848,0.03269628530680253,-0.14026984212827104,0.25
590.0,-0.0790130748892311,0.3321997471819078,0.9087838269267531,-0.23981705086417565,-0.001129720013379198,0.0076858430338944475,-0.06889823742037697,0.03254358850674326,-0.13963249175535122,0.25
591.0,-0.09051022435932299,0.30169521590606635,0.9195012877414215,-0.2351707418614925,-0.001122760122985464,0.007635637130508797,-0.06875606051288957,0.032407247881362136,-0.13898385369172234,0.24999999999999994
592.0,-0.10186037376384685,0.2708887767639157,0.9290984681953635,-0.23026022513032507,-0.001115739646586422,0.007585572234861853,-0.06861392343376499,0.03226106545168694,-0.13833950750443,0.25
593.0,-0.11305053574241987,0.2398194281869864,0.9375710807691673,-0.22509261813252426,-0.001108667779189257,0.007535645424974336,-0.06847182602582819,0.03210497318862713,-0.1377040412618188,0.24999999999999983
594.0,-0.12406806819660769,0.20852609028115135,0.9449162715438744,-0.21967526919897504,-0.0011015537596225013,0.007485851505817609,-0.06832976810641085,0.03196206325118508,-0.1370672819345471,0.24999999999999986
595.0,-0.13490068790602291,0.17704755553390417,0.9511326019652253,-0.21401574932890188,-0.0010943874289839873,0.007436190795119238,-0.06818774949353053,0.03181324144829214,-0.13642208618053558,0.25
596.0,-0.14553648369718958,0.14542244123340198,0.9562200296986323,-0.20812184004068943,-0.0010871746637661742,0.0073866674426281784,-0.06804577000859871,0.03164944019961622,-0.13578403957229102,0.25
597.0,-0.15596392449860655,0.11368914314418019,0.9601798897697819,-0.20200151550873216,-0.001079928951433345,0.0073372773692759255,-0.06790382944552802,0.0315001417957778,-0.13513778806909502,0.24999999999999992
598.0,-0.1661718696264049,0.08188578920855327,0.9630148718796983,-0.1956629341727391,-0.0010726390230853648,0.007288024852514744,-0.06776192759412475,0.031345798628920354,-0.13449752842825596,0.25
599.0,-0.17614957786813468,0.05005019468455083,0.9647289968094338,-0.18911442817506036,-0.0010653100210448812,0.007238906407678876,-0.06762006425115155,0.03117605265792857,-0.1338583571321839,0.25
600.0,-0.18588671377625737,0.018219819590004172,0.9653275933351354,-0.18236448492337284,-0.0010579557766668974,0.007189921425655518,-0.06747823918817451,0.031017265505281694,-0.13321741187237257,0.25
601.0,-0.19537335644604187,-0.013568273687362239,0.9648172715479436,-0.1754217377149551,-0.0010505679854269034,0.007141070915099051,-0.0673364521687956,0.030852536478835298,-0.1325715300997938,0.25
602.0,-0.20460000702483147,-0.045277461412977005,0.9632058952571702,-0.16829495522822113,-0.0010431525354057576,0.007092357576654699,-0.06719470295857614,0.030692600563091567,-0.1319298769781608,0.25
603.0,-0.2135575937332506,-0.07687159794456892,0.9605025541622418,-0.16099302791152842,-0.0010357062994017265,0.007043779175191194,-0.0670529913188913,0.030527694484363863,-0.13128443393288672,0.25
604.0,-0.22223747696559523,-0.10831505395833829,0.9567175345104535,-0.15352495588082093,-0.0010282343450784977,0.006995337849117314,-0.06691131700823466,0.030366669380197758,-0.13064443816160298,0.25
